Second,Volt,Volt2,
1.60000e-04,1.44e+00,1.69e-01, 
1.80000e-04,1.44e+00,1.74e-01, 
2.00000e-04,1.36e+00,1.72e-01, 
2.20000e-04,1.52e+00,1.76e-01, 
2.40000e-04,1.52e+00,1.77e-01, 
2.60000e-04,1.44e+00,1.79e-01, 
2.80000e-04,1.52e+00,1.77e-01, 
3.00000e-04,1.60e+00,1.81e-01, 
3.20000e-04,1.60e+00,1.78e-01, 
3.40000e-04,1.52e+00,1.80e-01, 
3.60000e-04,1.60e+00,1.78e-01, 
3.80000e-04,1.60e+00,1.74e-01, 
4.00000e-04,1.60e+00,1.76e-01, 
4.20000e-04,1.60e+00,1.70e-01, 
4.40000e-04,1.60e+00,1.74e-01, 
4.60000e-04,1.68e+00,1.68e-01, 
4.80000e-04,1.68e+00,1.69e-01, 
5.00000e-04,1.60e+00,1.67e-01, 
5.20000e-04,1.68e+00,1.65e-01, 
5.40000e-04,1.76e+00,1.68e-01, 
5.60000e-04,1.68e+00,1.67e-01, 
5.80000e-04,1.76e+00,1.70e-01, 
6.00000e-04,1.76e+00,1.69e-01, 
6.20000e-04,1.84e+00,1.74e-01, 
6.40000e-04,1.76e+00,1.72e-01, 
6.60000e-04,1.84e+00,1.79e-01, 
6.80000e-04,1.84e+00,1.75e-01, 
7.00000e-04,1.84e+00,1.81e-01, 
7.20000e-04,1.84e+00,1.81e-01, 
7.40000e-04,1.92e+00,1.77e-01, 
7.60000e-04,1.92e+00,1.81e-01, 
7.80000e-04,1.92e+00,1.77e-01, 
8.00000e-04,1.92e+00,1.77e-01, 
8.20000e-04,1.92e+00,1.73e-01, 
8.40000e-04,1.92e+00,1.75e-01, 
8.60000e-04,2.00e+00,1.69e-01, 
8.80000e-04,1.92e+00,1.70e-01, 
9.00000e-04,2.00e+00,1.66e-01, 
9.20000e-04,2.00e+00,1.66e-01, 
9.40000e-04,2.00e+00,1.69e-01, 
9.60000e-04,2.08e+00,1.66e-01, 
9.80000e-04,2.00e+00,1.70e-01, 
1.00000e-03,2.08e+00,1.69e-01, 
1.02000e-03,2.00e+00,1.73e-01, 
1.04000e-03,2.00e+00,1.71e-01, 
1.06000e-03,2.16e+00,1.78e-01, 
